C,Hpop,Dec,D,L
0.205599400000047,0.031591000000001,0.151969300000008,0.371680300000208,0.239160000000082
0.163825900000019,0.049876100000005,0.111422599999992,0.322646200000173,0.352229200000173
0.059029300000005,0.108044799999991,0.076652100000006,0.339822700000183,0.416451100000256
0.0901061,0.0030905,0.321169500000165,0.348624400000191,0.237009500000096
0.040313600000001,0.087507000000004,0.21270200000007,0.397253400000232,0.262224000000097
0.164734400000022,0.0032774,0.235627100000084,0.400988800000233,0.195372300000041
0.082522700000006,0.022927199999999,0.175786700000034,0.586516399999983,0.132246999999986
0.0234123,0.059499200000007,0.181686100000046,0.502499600000324,0.232902800000072
0.059577000000006,0.026950699999999,0.250150400000098,0.412280400000243,0.251041500000087
0.044144400000003,0.013309799999999,0.229013900000093,0.531960300000192,0.181571600000034
0.047222200000004,0.126363799999983,0.256240600000111,0.318610300000175,0.251563100000103
0.109897299999994,0.151402300000016,0.224430400000078,0.302816600000137,0.21145340000006
0.046373500000003,0.047155500000004,0.17387760000004,0.440402000000289,0.292191400000155
0.091312599999997,0.209716900000063,0.18567070000004,0.276219700000113,0.237080100000074
0.094057599999999,0.012584,0.23241540000009,0.296509800000138,0.364433200000212
0.070094900000007,0.028049099999999,0.320413000000165,0.337805300000177,0.243637700000086
0.07433310000001,0.0004309,0.300448900000146,0.32535470000018,0.299432400000142
0.090217800000001,0.061586200000007,0.280087600000133,0.29238880000015,0.27571960000012
0.068603700000006,0.103372199999999,0.306467100000156,0.266254800000108,0.255302200000114
0.071547100000008,0.0345842,0.361905900000213,0.294860300000131,0.237102500000072
0.0075812,0.0366164,0.30279850000015,0.357750200000204,0.295253700000133
0.0341654,0.166849500000035,0.244139400000094,0.315724600000162,0.239121100000087
0.079367600000004,0.0155521,0.21981640000008,0.315492000000158,0.369771900000205
0.197161800000051,0.020244299999999,0.326376000000157,0.193706000000049,0.262511900000094
0.027384499999999,0.0326998,0.252139700000107,0.251172800000108,0.436603200000285
0.085253200000002,0.050103400000006,0.1284705,0.449489000000285,0.286683900000135
0.023248899999999,0.025442699999999,0.160253700000018,0.376709500000213,0.414345200000256
0.112094699999989,0.079033700000005,0.364060300000203,0.273288400000132,0.171522900000021
0.048376500000004,0.0007336,0.260761300000106,0.378785900000215,0.311342700000154
0.078985600000008,0.068346300000007,0.214697000000072,0.449635300000295,0.188335800000037
0.20090280000005,0.0020145,0.241277900000098,0.342731100000178,0.213073700000068
0.072232400000008,0.032348300000002,0.504344300000292,0.279953300000128,0.111121699999991
0.085448500000001,0.051339600000005,0.276556600000124,0.383298600000225,0.203356700000062
0.042121600000002,0.0011892,0.217683500000074,0.484800200000315,0.254205500000092
0.145640600000011,0.053736200000006,0.113990599999997,0.31979940000016,0.366833200000197
0.030803699999999,0.0037231,0.27313920000013,0.278723500000124,0.413610500000249
0.044186000000003,0.118975799999995,0.237666700000087,0.519605100000245,0.079566400000001
0.128218699999988,0.039506400000002,0.216563800000073,0.359833800000201,0.255877300000096
0.0233601,0.044303800000003,0.373815800000224,0.299149900000152,0.2593704000001
0.081746600000007,0.016654599999999,0.179374800000039,0.332246300000181,0.389977700000232
0.114918699999994,0.069931100000006,0.117733599999984,0.508226500000303,0.189190100000038
0.117663999999993,0.0133649,0.249887100000101,0.314898700000162,0.30418530000015
0.096589399999995,0.015242399999999,0.052506100000007,0.635906799999747,0.199755300000053
0.071831000000007,0.038338700000002,0.306659000000157,0.307303700000154,0.275867600000115
0.047786600000003,0.037034200000002,0.247864300000099,0.26989060000011,0.397424300000236
0.059545700000006,0.039501300000001,0.407294900000249,0.243528700000095,0.250129400000109
0.125596199999991,0.0132286,0.097965399999997,0.469848100000323,0.293361700000142
0.062862100000007,0.057461100000005,0.204866600000067,0.271849600000107,0.402960600000242
0.148965100000007,0.103074099999994,0.300478600000154,0.297565300000137,0.149916900000009
0.077977300000007,0.149718900000012,0.123341999999983,0.459190800000303,0.189771000000045
0.0987941,0.0337078,0.324789800000176,0.354072500000191,0.188635800000045
0.263657500000114,0.086557299999999,0.107608599999996,0.190393500000031,0.351783100000191
0.053560000000003,0.095466499999996,0.111354200000001,0.415726600000251,0.323892700000163
0.074248600000004,0.0117611,0.313647800000158,0.436398100000269,0.163944400000022
0.123140899999991,0.130962099999993,0.17551320000004,0.352894900000192,0.21748890000007
0.090766499999999,0.0166821,0.529663800000169,0.213857400000072,0.149030200000007
0.053773900000005,0.041896900000002,0.175532200000038,0.403310200000255,0.325486800000156
0.202861300000061,0.051550500000003,0.252790100000107,0.283835600000132,0.208962500000073
0.059934300000008,0.0048944,0.3422145000002,0.342104700000178,0.250852100000105
0.083188800000002,0.022798999999999,0.429456600000266,0.176106400000025,0.288449200000124
0.136367600000001,0.114444199999995,0.135020599999996,0.262486900000111,0.351680700000186
0.148072600000006,0.078611500000006,0.164981500000024,0.353652400000193,0.254682000000097
0.043403900000002,0.022744299999999,0.539628700000157,0.277996900000107,0.116226199999997
0.053876200000005,0.0001486,0.441253700000299,0.284275900000134,0.220445600000069
0.0011354,0.176195900000041,0.383577400000229,0.204823500000071,0.234267800000074
0.056805600000007,0.056941800000008,0.185817000000043,0.269674000000116,0.430761600000274
0.125809099999989,0.029189499999999,0.059524500000006,0.532560300000214,0.252916600000104
0.06588230000001,0.0002598,0.470603100000311,0.215164900000066,0.248089900000088
0.069134300000008,0.028112099999999,0.418721800000261,0.222330900000073,0.261700900000109
0.126566799999992,0.026903299999999,0.20779650000005,0.299382200000151,0.339351200000175
0.060738100000006,0.080126600000006,0.297756300000149,0.34513700000019,0.216242000000071
0.216470800000066,0.0155527,0.148613400000005,0.274606000000125,0.344757100000187
0.018761199999999,0.061481000000008,0.296351900000148,0.365663000000214,0.257742900000095
0.091033400000004,0.115005999999987,0.087997900000006,0.48872930000033,0.21723340000007
0.138928399999997,0.038286700000002,0.116376399999987,0.435936000000277,0.270472500000114
0.086638900000002,0.0093466,0.111321700000003,0.498352200000339,0.29434060000014
0.084052900000005,0.028658699999999,0.212188200000074,0.399359400000242,0.275740800000122
0.047929000000005,0.035467999999999,0.39333830000023,0.354209800000196,0.169054900000025
0.062748000000008,0.147574300000009,0.256829100000116,0.276109000000127,0.25673960000009
0.0930887,0.071847000000007,0.229889100000079,0.259973600000105,0.345201600000184
0.066554400000008,0.057601000000007,0.12358079999999,0.410102900000249,0.342160900000166
0.043516700000002,0.063584800000009,0.397863300000242,0.255358800000112,0.23967640000008
0.06966590000001,0.067533900000007,0.267308500000123,0.393726400000229,0.201765300000048
0.064577100000009,0.068101000000009,0.278891800000133,0.198314600000055,0.390115500000236
0.094718699999996,0.0069915,0.113605499999988,0.374624300000206,0.410060000000245
0.135613299999997,0.0162405,0.313884900000164,0.239821500000088,0.294439800000127
0.057024700000007,0.027277299999999,0.212117700000068,0.368545700000217,0.335034600000173
0.051898500000006,0.077159600000001,0.131806299999998,0.498297300000324,0.240838300000091
0.066794400000011,0.125789399999991,0.296019600000141,0.2485147000001,0.262881900000104
0.1417688,0.074596200000006,0.174472200000035,0.292344300000148,0.31681850000015
0.109549299999997,0.014308399999999,0.261125100000109,0.40258730000025,0.212429900000066
0.06340580000001,0.052149900000004,0.203323700000072,0.441311600000269,0.239809000000088
0.224324400000084,0.040077000000003,0.347894300000207,0.221758600000063,0.165945700000031
0.069023900000007,0.041487700000005,0.341333800000193,0.271500800000124,0.276653800000123
0.059231500000008,0.048774600000004,0.070493700000007,0.608487699999859,0.213012500000065
0.023720699999999,0.057115600000006,0.302355200000146,0.440954800000286,0.17585370000003
